Dim1,Dim2,Year,Country,Region
0.015241079,-0.065221734,1998,DMA,Latin America
-0.997532229,-1.28679022,1999,DMA,Latin America
-0.735067289,-0.937392591,2000,DMA,Latin America
-0.538337823,-0.355003449,2001,DMA,Latin America
-0.886210442,-0.351476632,2002,DMA,Latin America
-0.837928597,0.168874341,2003,DMA,Latin America
-0.704055193,0.043933928,2004,DMA,Latin America
-0.711456622,0.153143056,2005,DMA,Latin America
-0.710608132,-0.280643312,2006,DMA,Latin America
-0.890763252,0.060301303,2007,DMA,Latin America
-0.830812334,-0.134302635,2008,DMA,Latin America
-0.750261598,-0.141046949,2009,DMA,Latin America
-0.490973879,-0.145678907,2010,DMA,Latin America
-0.735290322,-0.274718533,2011,DMA,Latin America
-0.753907652,-0.340298079,2012,DMA,Latin America
-0.249727758,0.766135711,2013,DMA,Latin America
-0.647983577,-0.477816112,2014,DMA,Latin America
-0.539221764,-0.71002269,2015,DMA,Latin America
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.550849642,-0.042867089,1974,GRN,Latin America
0.136844605,-0.861995353,1975,GRN,Latin America
0.493902871,0.231826647,1976,GRN,Latin America
-1.109676663,0.068282137,1977,GRN,Latin America
0.171996831,1.073950018,1978,GRN,Latin America
-0.630220305,0.475399461,1979,GRN,Latin America
-2.266320008,0.351203141,1980,GRN,Latin America
-1.936342611,0.100863269,1981,GRN,Latin America
-1.380490847,-0.174831537,1982,GRN,Latin America
-0.976398876,0.254698567,1983,GRN,Latin America
1.103253065,0.808580128,1984,GRN,Latin America
1.118030414,-0.249022722,1985,GRN,Latin America
0.212324539,0.835354424,1986,GRN,Latin America
0.077037954,0.453858947,1987,GRN,Latin America
-0.537404017,0.677229748,1988,GRN,Latin America
-0.09414813,0.63349587,1989,GRN,Latin America
-0.679785867,1.396097869,1990,GRN,Latin America
0.227334984,-0.69788081,1991,GRN,Latin America
-1.04983735,0.788737008,1992,GRN,Latin America
-0.587577304,0.4433834,1993,GRN,Latin America
-0.344474065,0.754931171,1994,GRN,Latin America
0.245163555,0.190962157,1995,GRN,Latin America
0.171872652,0.513721664,1996,GRN,Latin America
-0.419939165,0.301149435,1997,GRN,Latin America
0.307029744,-0.969441964,1998,GRN,Latin America
-0.635548224,-0.822988973,1999,GRN,Latin America
-0.882900764,-0.963153272,2000,GRN,Latin America
-0.617482447,-0.403225211,2001,GRN,Latin America
-0.480130337,-0.217948951,2002,GRN,Latin America
-0.81113134,0.237428008,2003,GRN,Latin America
-0.259091022,1.975320259,2004,GRN,Latin America
-1.374376515,2.2124852,2005,GRN,Latin America
-1.089819329,-0.584137336,2006,GRN,Latin America
-0.514804429,0.904785093,2007,GRN,Latin America
-0.594555705,0.048587726,2008,GRN,Latin America
-0.536213443,-0.075141092,2009,GRN,Latin America
0.802730886,1.320331153,2010,GRN,Latin America
-0.661635951,-0.233449117,2011,GRN,Latin America
-0.740254965,0.051428266,2012,GRN,Latin America
-0.315158101,0.657392628,2013,GRN,Latin America
-0.749266387,-0.40590692,2014,GRN,Latin America
-0.644100929,-0.374192734,2015,GRN,Latin America
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.009544923,0.373390026,1979,SLU,Latin America
-0.063595569,0.818849385,1980,SLU,Latin America
-0.463226987,0.694816635,1981,SLU,Latin America
-0.00565902,1.118372752,1982,SLU,Latin America
0.632881637,0.596684661,1983,SLU,Latin America
0.536905611,0.52976078,1984,SLU,Latin America
0.461985254,0.580939187,1985,SLU,Latin America
0.29197626,1.040539775,1986,SLU,Latin America
-0.391090108,0.583029075,1987,SLU,Latin America
-0.52197824,0.440375957,1988,SLU,Latin America
0.057893377,0.319832278,1989,SLU,Latin America
-0.315724139,0.388389625,1990,SLU,Latin America
0.284847985,-0.525249731,1991,SLU,Latin America
-0.300903958,0.517651768,1992,SLU,Latin America
-0.641560614,0.230440003,1993,SLU,Latin America
-0.399804572,0.447219927,1994,SLU,Latin America
-0.744095864,-1.239276825,1995,SLU,Latin America
-0.248078068,0.051475709,1996,SLU,Latin America
-0.874582389,-0.094791928,1997,SLU,Latin America
-0.470069101,-0.489624578,1998,SLU,Latin America
-1.215036221,-0.163739729,1999,SLU,Latin America
-1.0961043,-0.19369712,2000,SLU,Latin America
-0.980871598,-0.193054982,2001,SLU,Latin America
-1.137586426,-0.165102008,2002,SLU,Latin America
-0.988776779,0.139822243,2003,SLU,Latin America
-0.759304757,0.084100912,2004,SLU,Latin America
-1.042701149,-0.112080046,2005,SLU,Latin America
-1.086632001,-0.529424372,2006,SLU,Latin America
-0.860106057,0.01804342,2007,SLU,Latin America
-0.447821171,0.380473406,2008,SLU,Latin America
-0.182131637,-0.292991904,2009,SLU,Latin America
-0.153559531,-0.792754066,2010,SLU,Latin America
-0.404167181,0.288584606,2011,SLU,Latin America
-0.794006061,-0.192449446,2012,SLU,Latin America
-0.915776614,0.118949393,2013,SLU,Latin America
-1.211659154,-0.012318893,2014,SLU,Latin America
-0.853516173,0.068655805,2015,SLU,Latin America
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.057782184,0.436849378,1981,SVG,Latin America
-0.078417306,0.791156404,1982,SVG,Latin America
0.402641128,0.471831075,1983,SVG,Latin America
0.195271832,0.364973803,1984,SVG,Latin America
0.45982286,0.566354368,1985,SVG,Latin America
0.272294689,0.84119023,1986,SVG,Latin America
-0.214460431,0.489633659,1987,SVG,Latin America
-0.183447964,0.320083648,1988,SVG,Latin America
-0.190026107,0.605044302,1989,SVG,Latin America
0.028810314,0.394729974,1990,SVG,Latin America
0.548812871,-0.664484393,1991,SVG,Latin America
-0.366724508,0.5383527,1992,SVG,Latin America
-0.687525687,0.502137405,1993,SVG,Latin America
-0.10992775,1.020901811,1994,SVG,Latin America
-0.307636953,-0.87741287,1995,SVG,Latin America
0.078974994,0.33180508,1996,SVG,Latin America
-0.362206972,-0.412158753,1997,SVG,Latin America
0.148951204,-0.915974079,1998,SVG,Latin America
0.082969639,0.468495458,1999,SVG,Latin America
-0.904296834,-0.687397271,2000,SVG,Latin America
-0.036233878,-0.32494846,2001,SVG,Latin America
0.273059146,0.376163465,2002,SVG,Latin America
0.008312258,-0.151444579,2003,SVG,Latin America
-0.378739678,0.261370108,2004,SVG,Latin America
-0.511617284,0.539246348,2005,SVG,Latin America
-1.054661845,-0.556108302,2006,SVG,Latin America
-0.875299995,0.059971202,2007,SVG,Latin America
-0.649680715,0.093658884,2008,SVG,Latin America
-0.71622565,-0.206736025,2009,SVG,Latin America
-0.730120703,-0.287026183,2010,SVG,Latin America
-0.603696448,-0.730374696,2011,SVG,Latin America
-0.754802224,-0.229859438,2012,SVG,Latin America
-0.964985892,0.212044824,2013,SVG,Latin America
-1.108700058,0.020935175,2014,SVG,Latin America
-0.85799158,-0.058053114,2015,SVG,Latin America
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.026356628,0.276209057,1981,AAB,Latin America
0.00597979,1.574549581,1982,AAB,Latin America
-0.454751559,1.720816003,1983,AAB,Latin America
-0.47528679,1.113399559,1984,AAB,Latin America
0.235285065,0.535099634,1985,AAB,Latin America
0.282874113,0.538467858,1986,AAB,Latin America
-0.152820801,0.291115735,1987,AAB,Latin America
-0.439045247,0.642405514,1988,AAB,Latin America
-0.129585535,0.553752603,1989,AAB,Latin America
-0.905365805,1.043099086,1990,AAB,Latin America
0.529017395,-0.73970033,1991,AAB,Latin America
-0.763533689,0.812021254,1992,AAB,Latin America
-0.652181711,0.620897324,1993,AAB,Latin America
-0.444701039,1.133075777,1994,AAB,Latin America
-0.070828899,-1.042930033,1995,AAB,Latin America
-0.173307432,0.034253077,1996,AAB,Latin America
-0.724989955,-0.788862883,1997,AAB,Latin America
-0.319098648,-0.269585486,1998,AAB,Latin America
-0.578318413,0.048490964,1999,AAB,Latin America
-1.189015294,-0.572180819,2000,AAB,Latin America
-0.874477664,-0.01925589,2001,AAB,Latin America
-0.580834321,-0.603484623,2002,AAB,Latin America
-0.722429821,0.439387683,2003,AAB,Latin America
-0.543875022,0.354173072,2004,AAB,Latin America
-1.006297607,0.292196962,2005,AAB,Latin America
-0.671918282,-0.273430959,2006,AAB,Latin America
-0.901567413,0.08825793,2007,AAB,Latin America
-0.825668506,-0.16401427,2008,AAB,Latin America
-0.439562554,-0.297216718,2009,AAB,Latin America
-0.495272372,-0.486323376,2010,AAB,Latin America
-0.680153169,-0.128365315,2011,AAB,Latin America
-0.64143224,-0.177509072,2012,AAB,Latin America
-0.948293443,0.205105054,2013,AAB,Latin America
-1.087666766,0.105830626,2014,AAB,Latin America
-0.673416559,-0.362521319,2015,AAB,Latin America
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.656413478,0.669142422,1983,SKN,Latin America
0.599630314,0.694798083,1984,SKN,Latin America
0.948287828,0.575467465,1985,SKN,Latin America
0.252323815,1.152453752,1986,SKN,Latin America
-0.475307571,0.736876643,1987,SKN,Latin America
-0.654291325,0.755109845,1988,SKN,Latin America
-0.05167766,0.32350951,1989,SKN,Latin America
-0.320922258,0.756126626,1990,SKN,Latin America
0.623512629,-0.803137155,1991,SKN,Latin America
-0.422384736,0.525884083,1992,SKN,Latin America
0.019196028,-0.102400425,1993,SKN,Latin America
-0.115198167,0.372570001,1994,SKN,Latin America
-0.186434077,0.258739387,1995,SKN,Latin America
-0.037434841,0.23871505,1996,SKN,Latin America
-0.770410738,-0.061566885,1997,SKN,Latin America
-0.29023786,-0.41260195,1998,SKN,Latin America
-1.006956287,-0.322056276,1999,SKN,Latin America
-1.504426262,-1.269485182,2000,SKN,Latin America
-0.630425619,-0.4351355,2001,SKN,Latin America
-0.578712623,0.211091265,2002,SKN,Latin America
-0.366181621,0.025015946,2003,SKN,Latin America
-0.78296913,0.345223872,2004,SKN,Latin America
-0.067971132,-0.443777572,2005,SKN,Latin America
-0.767364546,-0.132558602,2006,SKN,Latin America
-0.878029798,0.104569997,2007,SKN,Latin America
-0.88422289,0.50968271,2008,SKN,Latin America
-0.44293854,0.239364588,2009,SKN,Latin America
-0.541760318,-0.366888772,2010,SKN,Latin America
-0.852564124,-0.04463093,2011,SKN,Latin America
-0.696656397,0.265424395,2012,SKN,Latin America
-0.873433768,0.600037468,2013,SKN,Latin America
-0.906938634,-0.093556868,2014,SKN,Latin America
-0.750138881,-0.088344184,2015,SKN,Latin America
0.08379166,0.093378079,1946,MEX,Latin America
-0.177668995,0.047983114,1947,MEX,Latin America
0.276953749,-0.177879058,1948,MEX,Latin America
-0.104554772,-0.180128236,1949,MEX,Latin America
-0.155434734,0.468254902,1950,MEX,Latin America
-0.858807507,0.287078277,1951,MEX,Latin America
-0.266475563,0.588721362,1952,MEX,Latin America
-0.677280767,-0.261513472,1953,MEX,Latin America
-0.251262131,0.414526749,1954,MEX,Latin America
-0.6074171,0.344155488,1955,MEX,Latin America
0.049491523,0.442110814,1956,MEX,Latin America
-0.578232978,-0.276798995,1957,MEX,Latin America
0.130524602,0.263370633,1958,MEX,Latin America
0.241395524,-0.834395952,1959,MEX,Latin America
-0.083053589,0.223684292,1960,MEX,Latin America
0.44204077,-0.600587322,1961,MEX,Latin America
0.761574966,-0.407613446,1962,MEX,Latin America
0.280985407,-0.265176916,1963,MEX,Latin America
0.620036853,0.181078357,1965,MEX,Latin America
0.663616009,-0.111299516,1966,MEX,Latin America
0.38423185,0.787106283,1967,MEX,Latin America
0.222929774,-0.13523401,1968,MEX,Latin America
0.527573026,0.66548536,1969,MEX,Latin America
0.121467645,1.142676683,1970,MEX,Latin America
-0.137973824,0.57740578,1971,MEX,Latin America
-0.098938162,0.67990491,1972,MEX,Latin America
0.262253399,0.488240695,1973,MEX,Latin America
0.289886177,0.470999321,1974,MEX,Latin America
-0.290649472,-0.699437046,1975,MEX,Latin America
0.082206414,0.195970749,1976,MEX,Latin America
0.35416193,0.481889113,1977,MEX,Latin America
0.461862716,0.401705972,1978,MEX,Latin America
0.028114853,0.376581591,1979,MEX,Latin America
-0.268885416,0.273153697,1980,MEX,Latin America
-0.431726486,-0.063098369,1981,MEX,Latin America
-0.532554989,0.151581884,1982,MEX,Latin America
-0.476142389,0.214319494,1983,MEX,Latin America
-0.84209683,0.023166247,1984,MEX,Latin America
-0.555876071,-0.030585378,1985,MEX,Latin America
-0.54066048,-0.12068013,1986,MEX,Latin America
-0.443911307,-0.973734791,1987,MEX,Latin America
-0.693126358,-0.421348677,1988,MEX,Latin America
-0.280475023,-0.465337062,1989,MEX,Latin America
-1.417083622,-0.282192489,1990,MEX,Latin America
-0.749725315,-0.527923843,1991,MEX,Latin America
-0.288608829,-0.524006916,1992,MEX,Latin America
-0.476052803,-0.019423794,1993,MEX,Latin America
-0.658259439,-1.107654176,1994,MEX,Latin America
-1.325493613,-1.565883245,1995,MEX,Latin America
-0.455957231,0.580567523,1996,MEX,Latin America
-0.881405522,-1.017211191,1997,MEX,Latin America
-0.921871183,0.162446173,1998,MEX,Latin America
-0.489748038,0.034059601,1999,MEX,Latin America
-0.709056359,-0.293634885,2000,MEX,Latin America
-0.579746489,0.224155181,2001,MEX,Latin America
-0.281718523,-0.09499912,2002,MEX,Latin America
-0.389451418,0.292127098,2003,MEX,Latin America
-0.104506213,0.147376706,2004,MEX,Latin America
-0.147175477,0.24221968,2005,MEX,Latin America
-0.147469975,-0.006520253,2006,MEX,Latin America
-0.099863237,-0.137706377,2007,MEX,Latin America
-0.14962026,0.116652586,2008,MEX,Latin America
0.070432272,0.036619325,2009,MEX,Latin America
0.102801335,0.05776626,2010,MEX,Latin America
-0.013626363,0.309461583,2011,MEX,Latin America
-0.009148619,0.063023592,2012,MEX,Latin America
0.004807052,0.184343202,2013,MEX,Latin America
-0.079104322,0.153530415,2014,MEX,Latin America
-0.102923311,-0.147780945,2015,MEX,Latin America
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
-0.372591311,0.92982609,1981,BLZ,Latin America
-0.640587176,0.943973856,1982,BLZ,Latin America
0.155020896,0.768724516,1983,BLZ,Latin America
0.223655348,0.649231676,1984,BLZ,Latin America
0.679921714,0.734931148,1985,BLZ,Latin America
0.280236345,0.166827793,1986,BLZ,Latin America
-0.569856434,0.886167658,1987,BLZ,Latin America
-0.352895777,0.550583,1988,BLZ,Latin America
0.164083945,1.006111666,1989,BLZ,Latin America
0.197542369,-0.336160484,1990,BLZ,Latin America
0.182837694,-0.621305635,1991,BLZ,Latin America
-0.891437205,0.777351198,1992,BLZ,Latin America
-0.27748152,0.382999234,1993,BLZ,Latin America
-0.097028672,0.350518437,1994,BLZ,Latin America
-0.375552769,-1.274875564,1995,BLZ,Latin America
0.081716892,0.326987415,1996,BLZ,Latin America
-0.361773208,-0.828034027,1997,BLZ,Latin America
-0.524603884,-0.14116487,1998,BLZ,Latin America
-0.951298392,-1.166505264,1999,BLZ,Latin America
-0.934635764,-1.04324078,2000,BLZ,Latin America
-0.703612678,-1.016407347,2001,BLZ,Latin America
-0.481246559,-0.322203406,2002,BLZ,Latin America
-0.738716097,0.114371252,2003,BLZ,Latin America
-0.64583133,0.161513341,2004,BLZ,Latin America
-0.795955731,0.427681652,2005,BLZ,Latin America
-0.286171735,-0.572519654,2006,BLZ,Latin America
-0.59323492,0.32225967,2007,BLZ,Latin America
-0.396675615,0.185884634,2008,BLZ,Latin America
-0.276141054,-0.515951999,2009,BLZ,Latin America
-0.448138357,-0.650997759,2010,BLZ,Latin America
-0.632984606,0.416256098,2011,BLZ,Latin America
-0.609340429,0.19603706,2012,BLZ,Latin America
-0.67900723,0.549355653,2013,BLZ,Latin America
-0.762938785,-0.530400518,2014,BLZ,Latin America
-0.636841687,-0.32940822,2015,BLZ,Latin America
-0.667372852,-0.221097823,1946,GUA,Latin America
-0.644006033,-0.105507024,1947,GUA,Latin America
-0.111613895,-0.373053323,1948,GUA,Latin America
-0.290395958,-0.93889811,1949,GUA,Latin America
0.13571464,0.370328589,1950,GUA,Latin America
-1.047100591,0.156457513,1951,GUA,Latin America
-0.658707964,0.178497041,1952,GUA,Latin America
-0.677477091,-0.286700311,1953,GUA,Latin America
-0.048848794,0.028443933,1954,GUA,Latin America
-1.016087372,0.36462827,1955,GUA,Latin America
-0.513064987,1.150006715,1956,GUA,Latin America
-1.58046023,-0.897379271,1957,GUA,Latin America
1.425635412,0.800411897,1958,GUA,Latin America
0.688016315,0.031832332,1959,GUA,Latin America
0.37627226,0.739786589,1960,GUA,Latin America
1.017409554,-0.070981567,1961,GUA,Latin America
0.874630503,-0.573731135,1962,GUA,Latin America
0.684042007,-1.233041983,1963,GUA,Latin America
1.173797018,0.582552969,1965,GUA,Latin America
0.329342735,0.391687596,1966,GUA,Latin America
-0.163240661,1.707342462,1967,GUA,Latin America
0.120452675,-0.367219419,1968,GUA,Latin America
0.503384265,0.7277464,1969,GUA,Latin America
0.679385312,1.593094324,1970,GUA,Latin America
0.762431786,1.147731299,1971,GUA,Latin America
1.08674806,0.713598184,1972,GUA,Latin America
0.878598461,0.251417782,1973,GUA,Latin America
0.856206656,0.538309423,1974,GUA,Latin America
0.947052751,-0.641783502,1975,GUA,Latin America
1.822934769,0.721200827,1976,GUA,Latin America
1.794061765,1.363064247,1977,GUA,Latin America
1.66321256,1.315025241,1978,GUA,Latin America
1.341257892,1.340907232,1979,GUA,Latin America
1.30279885,0.880866056,1980,GUA,Latin America
0.960812956,0.911406923,1981,GUA,Latin America
1.029850945,0.813902274,1982,GUA,Latin America
0.773648408,0.911048235,1983,GUA,Latin America
0.355578403,1.356818737,1984,GUA,Latin America
0.251491893,1.799474347,1985,GUA,Latin America
0.070893452,0.653658213,1986,GUA,Latin America
0.067439189,0.037774503,1987,GUA,Latin America
-0.582382181,0.15951706,1988,GUA,Latin America
-0.568536153,0.470112803,1989,GUA,Latin America
-0.780616324,-0.132487885,1990,GUA,Latin America
-0.094417449,-0.673330491,1991,GUA,Latin America
-0.754947364,0.518207013,1992,GUA,Latin America
-0.310337792,-0.346249031,1993,GUA,Latin America
-1.118437552,1.37816538,1994,GUA,Latin America
